Instancias/Spd_RF2_1000_1047_6011.txt;1000;1047;314;315;314.86;
Instancias/Spd_RF2_1000_1047_6019.txt;1000;1047;315;317;316.66;
Instancias/Spd_RF2_1000_1047_6027.txt;1000;1047;315;316;315.77;
Instancias/Spd_RF2_1000_1047_6035.txt;1000;1047;315;318;316.47;
Instancias/Spd_RF2_1000_1047_6043.txt;1000;1047;314;316;315.52;
Instancias/Spd_RF2_1000_1095_6051.txt;1000;1095;295;298;296.58;
Instancias/Spd_RF2_1000_1095_6059.txt;1000;1095;295;299;296.83;
Instancias/Spd_RF2_1000_1095_6067.txt;1000;1095;294;297;296.21;
Instancias/Spd_RF2_1000_1095_6075.txt;1000;1095;293;296;294.79;
Instancias/Spd_RF2_1000_1095_6083.txt;1000;1095;294;297;295.16;
Instancias/Spd_RF2_1000_1143_6091.txt;1000;1143;276;280;278.12;
Instancias/Spd_RF2_1000_1143_6099.txt;1000;1143;276;280;277.78;
Instancias/Spd_RF2_1000_1143_6107.txt;1000;1143;276;280;278.05;
Instancias/Spd_RF2_1000_1143_6115.txt;1000;1143;279;283;280.64;
Instancias/Spd_RF2_1000_1143_6123.txt;1000;1143;274;277;275.21;
Instancias/Spd_RF2_1000_1191_6131.txt;1000;1191;256;261;258.5;
Instancias/Spd_RF2_1000_1191_6139.txt;1000;1191;257;262;259.17;
Instancias/Spd_RF2_1000_1191_6147.txt;1000;1191;257;261;259.13;
Instancias/Spd_RF2_1000_1191_6155.txt;1000;1191;260;265;261.86;
Instancias/Spd_RF2_1000_1191_6163.txt;1000;1191;258;263;261.21;
Instancias/Spd_RF2_1000_1239_6171.txt;1000;1239;238;243;240.45;
Instancias/Spd_RF2_1000_1239_6179.txt;1000;1239;242;248;244.95;
Instancias/Spd_RF2_1000_1239_6187.txt;1000;1239;239;246;242.89;
Instancias/Spd_RF2_1000_1239_6195.txt;1000;1239;246;251;248.41;
Instancias/Spd_RF2_1000_1239_6203.txt;1000;1239;243;251;246.48;
Instancias/Spd_RF2_100_114_1811.txt;100;114;27;27;27;
Instancias/Spd_RF2_100_114_1819.txt;100;114;23;26;24.16;
Instancias/Spd_RF2_100_114_1827.txt;100;114;23;24;23.16;
Instancias/Spd_RF2_100_114_1835.txt;100;114;23;23;23;
Instancias/Spd_RF2_100_114_1843.txt;100;114;25;26;25.12;
Instancias/Spd_RF2_100_129_1851.txt;100;129;18;22;19.5;
Instancias/Spd_RF2_100_129_1859.txt;100;129;17;22;19.36;
Instancias/Spd_RF2_100_129_1867.txt;100;129;17;21;19;
Instancias/Spd_RF2_100_129_1875.txt;100;129;17;19;17.88;
Instancias/Spd_RF2_100_129_1883.txt;100;129;15;20;17.63;
Instancias/Spd_RF2_100_144_1891.txt;100;144;14;19;16.37;
Instancias/Spd_RF2_100_144_1899.txt;100;144;13;17;14.71;
Instancias/Spd_RF2_100_144_1907.txt;100;144;15;20;17.18;
Instancias/Spd_RF2_100_144_1915.txt;100;144;11;16;13.58;
Instancias/Spd_RF2_100_144_1923.txt;100;144;14;19;15.66;
Instancias/Spd_RF2_100_159_1931.txt;100;159;10;16;12.57;
Instancias/Spd_RF2_100_159_1939.txt;100;159;11;16;13.21;
Instancias/Spd_RF2_100_159_1947.txt;100;159;9;14;11.49;
Instancias/Spd_RF2_100_159_1955.txt;100;159;10;15;12.36;
Instancias/Spd_RF2_100_159_1963.txt;100;159;13;17;14.25;
Instancias/Spd_RF2_100_174_1971.txt;100;174;9;14;10.99;
Instancias/Spd_RF2_100_174_1979.txt;100;174;9;14;11.5;
Instancias/Spd_RF2_100_174_1987.txt;100;174;11;16;13.32;
Instancias/Spd_RF2_100_174_1995.txt;100;174;9;14;11.56;
Instancias/Spd_RF2_100_174_2003.txt;100;174;8;13;10.45;
Instancias/Spd_RF2_120_136_2211.txt;120;136;31;31;31;
Instancias/Spd_RF2_120_136_2219.txt;120;136;29;30;29.09;
Instancias/Spd_RF2_120_136_2227.txt;120;136;30;30;30;
Instancias/Spd_RF2_120_136_2235.txt;120;136;30;31;30.17;
Instancias/Spd_RF2_120_136_2243.txt;120;136;30;33;31.56;
Instancias/Spd_RF2_120_152_2251.txt;120;152;21;25;22.89;
Instancias/Spd_RF2_120_152_2259.txt;120;152;22;27;24.44;
Instancias/Spd_RF2_120_152_2267.txt;120;152;23;26;24.69;
Instancias/Spd_RF2_120_152_2275.txt;120;152;22;26;23.96;
Instancias/Spd_RF2_120_152_2283.txt;120;152;24;26;24.86;
Instancias/Spd_RF2_120_169_2291.txt;120;169;18;23;20.17;
Instancias/Spd_RF2_120_169_2299.txt;120;169;16;23;19.66;
Instancias/Spd_RF2_120_169_2307.txt;120;169;16;22;17.93;
Instancias/Spd_RF2_120_169_2315.txt;120;169;18;24;20.61;
Instancias/Spd_RF2_120_169_2323.txt;120;169;18;22;20.43;
Instancias/Spd_RF2_120_185_2331.txt;120;185;14;20;15.97;
Instancias/Spd_RF2_120_185_2339.txt;120;185;15;20;16.84;
Instancias/Spd_RF2_120_185_2347.txt;120;185;14;21;17.52;
Instancias/Spd_RF2_120_185_2355.txt;120;185;12;17;14.15;
Instancias/Spd_RF2_120_185_2363.txt;120;185;13;18;15.27;
Instancias/Spd_RF2_120_202_2371.txt;120;202;11;18;13.93;
Instancias/Spd_RF2_120_202_2379.txt;120;202;14;19;16.86;
Instancias/Spd_RF2_120_202_2387.txt;120;202;12;17;13.91;
Instancias/Spd_RF2_120_202_2395.txt;120;202;11;17;13.92;
Instancias/Spd_RF2_120_202_2403.txt;120;202;12;18;15.72;
Instancias/Spd_RF2_140_157_2611.txt;140;157;35;37;35.22;
Instancias/Spd_RF2_140_157_2619.txt;140;157;34;35;34.39;
Instancias/Spd_RF2_140_157_2627.txt;140;157;35;37;36.1;
Instancias/Spd_RF2_140_157_2635.txt;140;157;34;35;34.73;
Instancias/Spd_RF2_140_157_2643.txt;140;157;34;35;34.2;
Instancias/Spd_RF2_140_175_2651.txt;140;175;24;30;26.81;
Instancias/Spd_RF2_140_175_2659.txt;140;175;29;32;30.06;
Instancias/Spd_RF2_140_175_2667.txt;140;175;26;31;27.79;
Instancias/Spd_RF2_140_175_2675.txt;140;175;25;29;27.23;
Instancias/Spd_RF2_140_175_2683.txt;140;175;28;33;30.15;
Instancias/Spd_RF2_140_193_2691.txt;140;193;20;24;22.37;
Instancias/Spd_RF2_140_193_2699.txt;140;193;20;26;23.16;
Instancias/Spd_RF2_140_193_2707.txt;140;193;21;25;22.78;
Instancias/Spd_RF2_140_193_2715.txt;140;193;22;28;24.43;
Instancias/Spd_RF2_140_193_2723.txt;140;193;21;26;23.04;
Instancias/Spd_RF2_140_211_2731.txt;140;211;18;23;20.14;
Instancias/Spd_RF2_140_211_2739.txt;140;211;19;25;22.16;
Instancias/Spd_RF2_140_211_2747.txt;140;211;18;25;21.52;
Instancias/Spd_RF2_140_211_2755.txt;140;211;17;22;19.41;
Instancias/Spd_RF2_140_211_2763.txt;140;211;17;23;20.41;
Instancias/Spd_RF2_140_229_2771.txt;140;229;14;20;16.98;
Instancias/Spd_RF2_140_229_2779.txt;140;229;14;20;16.51;
Instancias/Spd_RF2_140_229_2787.txt;140;229;15;22;17.77;
Instancias/Spd_RF2_140_229_2795.txt;140;229;15;21;17.5;
Instancias/Spd_RF2_140_229_2803.txt;140;229;15;21;17.97;
Instancias/Spd_RF2_160_179_3011.txt;160;179;39;41;39.49;
Instancias/Spd_RF2_160_179_3019.txt;160;179;40;41;40.56;
Instancias/Spd_RF2_160_179_3027.txt;160;179;42;44;42.97;
Instancias/Spd_RF2_160_179_3035.txt;160;179;40;43;41.34;
Instancias/Spd_RF2_160_179_3043.txt;160;179;40;42;40.85;
Instancias/Spd_RF2_160_198_3051.txt;160;198;33;36;34.5;
Instancias/Spd_RF2_160_198_3059.txt;160;198;30;35;32.52;
Instancias/Spd_RF2_160_198_3067.txt;160;198;33;35;33.4;
Instancias/Spd_RF2_160_198_3075.txt;160;198;32;35;33.13;
Instancias/Spd_RF2_160_198_3083.txt;160;198;33;37;34.74;
Instancias/Spd_RF2_160_218_3091.txt;160;218;24;30;27.1;
Instancias/Spd_RF2_160_218_3099.txt;160;218;27;33;29.56;
Instancias/Spd_RF2_160_218_3107.txt;160;218;23;30;26.51;
Instancias/Spd_RF2_160_218_3115.txt;160;218;24;30;27.04;
Instancias/Spd_RF2_160_218_3123.txt;160;218;27;30;28.19;
Instancias/Spd_RF2_160_237_3131.txt;160;237;23;28;25.31;
Instancias/Spd_RF2_160_237_3139.txt;160;237;20;26;22.43;
Instancias/Spd_RF2_160_237_3147.txt;160;237;21;27;24.21;
Instancias/Spd_RF2_160_237_3155.txt;160;237;20;26;22.92;
Instancias/Spd_RF2_160_237_3163.txt;160;237;22;27;24.18;
