Instancias/large/Spd_RF2_1000_1047_6011.txt;1000;1047;314;10.1134;
Instancias/large/Spd_RF2_1000_1047_6019.txt;1000;1047;314;7.31539;
Instancias/large/Spd_RF2_1000_1047_6027.txt;1000;1047;315;6.89123;
Instancias/large/Spd_RF2_1000_1047_6035.txt;1000;1047;314;8.59913;
Instancias/large/Spd_RF2_1000_1047_6043.txt;1000;1047;315;7.27851;
Instancias/large/Spd_RF2_1000_1095_6051.txt;1000;1095;294;20.2502;
Instancias/large/Spd_RF2_1000_1095_6059.txt;1000;1095;296;13.8669;
Instancias/large/Spd_RF2_1000_1095_6067.txt;1000;1095;293;17.0847;
Instancias/large/Spd_RF2_1000_1095_6075.txt;1000;1095;295;29.9866;
Instancias/large/Spd_RF2_1000_1095_6083.txt;1000;1095;294;16.9278;
Instancias/large/Spd_RF2_1000_1143_6091.txt;1000;1143;277;68.902;
Instancias/large/Spd_RF2_1000_1143_6099.txt;1000;1143;281;48.2179;
Instancias/large/Spd_RF2_1000_1143_6107.txt;1000;1143;277;59.9624;
Instancias/large/Spd_RF2_1000_1143_6115.txt;1000;1143;281;37.8758;
Instancias/large/Spd_RF2_1000_1143_6123.txt;1000;1143;275;46.985;
Instancias/large/Spd_RF2_1000_1191_6131.txt;1000;1191;256;54.7279;
Instancias/large/Spd_RF2_1000_1191_6139.txt;1000;1191;259;67.5453;
Instancias/large/Spd_RF2_1000_1191_6147.txt;1000;1191;255;94.9828;
Instancias/large/Spd_RF2_1000_1191_6155.txt;1000;1191;267;52.0512;
Instancias/large/Spd_RF2_1000_1191_6163.txt;1000;1191;262;39.6556;
Instancias/large/Spd_RF2_1000_1239_6171.txt;1000;1239;242;50.1876;
Instancias/large/Spd_RF2_1000_1239_6179.txt;1000;1239;247;84.0177;
Instancias/large/Spd_RF2_1000_1239_6187.txt;1000;1239;245;59.0073;
Instancias/large/Spd_RF2_1000_1239_6195.txt;1000;1239;248;97.3905;
Instancias/large/Spd_RF2_1000_1239_6203.txt;1000;1239;242;91.7461;
Instancias/large/Spd_RF2_100_114_1811.txt;100;114;26;0.018635;
Instancias/large/Spd_RF2_100_114_1819.txt;100;114;24;0.012157;
Instancias/large/Spd_RF2_100_114_1827.txt;100;114;24;0.017706;
Instancias/large/Spd_RF2_100_114_1835.txt;100;114;23;0.027348;
Instancias/large/Spd_RF2_100_114_1843.txt;100;114;25;0.024583;
Instancias/large/Spd_RF2_100_129_1851.txt;100;129;19;0.033352;
Instancias/large/Spd_RF2_100_129_1859.txt;100;129;18;0.027807;
Instancias/large/Spd_RF2_100_129_1867.txt;100;129;17;0.025251;
Instancias/large/Spd_RF2_100_129_1875.txt;100;129;17;0.028426;
Instancias/large/Spd_RF2_100_129_1883.txt;100;129;16;0.020746;
Instancias/large/Spd_RF2_100_144_1891.txt;100;144;13;0.024982;
